experiment_name,normalized_time,Fx,Fy,Fz
4_veins_forewing_only_new,0.6984924623115578,0.4700316907679435,0.4637574513436234,-0.5811358291919766
4_veins_forewing_only_new,0.7035175879396985,0.4483114297488358,0.45005307718796983,-0.599132974168749
4_veins_forewing_only_new,0.7085427135678392,0.4209083768224507,0.430026793416629,-0.6144230661998544
4_veins_forewing_only_new,0.7135678391959799,0.3933268946526636,0.4098804270088446,-0.6296248720792166
4_veins_forewing_only_new,0.7185929648241206,0.35609905342037407,0.3685735813712172,-0.6428919445276606
4_veins_forewing_only_new,0.7236180904522613,0.31456210929841444,0.3225371153335498,-0.6535858377764693
4_veins_forewing_only_new,0.7286432160804021,0.2711166364208739,0.2743464748740564,-0.6619417284976149
4_veins_forewing_only_new,0.7336683417085427,0.2278847739319012,0.2172795144966227,-0.6681794915388237
4_veins_forewing_only_new,0.7386934673366834,0.1842220765965151,0.1392771677145795,-0.6701109230423046
4_veins_forewing_only_new,0.7437185929648241,0.13991863463605608,0.0592205160818053,-0.6715421996395374
4_veins_forewing_only_new,0.7487437185929648,0.09596178402894781,-0.0223631271163569,-0.6720541790330699
4_veins_forewing_only_new,0.7537688442211056,0.0656856050196976,-0.1024700168176418,-0.6645199259259399
4_veins_forewing_only_new,0.7587939698492463,0.0404306369998042,-0.1824080824591092,-0.6555118227017931
4_veins_forewing_only_new,0.7638190954773869,0.0187743263432806,-0.26400418342523013,-0.6468750971066124
4_veins_forewing_only_new,0.7688442211055276,0.0024342954315845,-0.3370143605333481,-0.6361170687946437
4_veins_forewing_only_new,0.7738693467336684,0.0066448711416292015,-0.37431988278810463,-0.6165009932701222
4_veins_forewing_only_new,0.7788944723618091,0.0141912898025702,-0.4086600104997888,-0.5955417883472404
4_veins_forewing_only_new,0.7839195979899498,0.0259190924219172,-0.43790403476373707,-0.5743208957939949
4_veins_forewing_only_new,0.7889447236180904,0.0424392806038085,-0.4384034752304683,-0.5470942417503715
4_veins_forewing_only_new,0.7939698492462312,0.06328835938705951,-0.41943270144429323,-0.5144370408350374
4_veins_forewing_only_new,0.7989949748743719,0.08559303855058291,-0.3937157147738253,-0.4792894082487329
4_veins_forewing_only_new,0.8040201005025126,0.106829047045938,-0.36266972859951274,-0.4416720427308751
4_veins_forewing_only_new,0.8090452261306533,0.11102443027040411,-0.3256751047438453,-0.3961003845700316
4_veins_forewing_only_new,0.8140703517587939,0.1159772739036781,-0.2849243609054763,-0.3495874240361193
4_veins_forewing_only_new,0.8190954773869347,0.11634971727910759,-0.24143710460697373,-0.2999978922463486
4_veins_forewing_only_new,0.8241206030150754,0.1029255973135153,-0.20319229158653618,-0.2457852519047142
4_veins_forewing_only_new,0.8291457286432161,0.07926601752348011,-0.1650234882371544,-0.1877409448551338
4_veins_forewing_only_new,0.8341708542713568,0.054627106271783216,-0.1255941683052381,-0.1298318494105233
4_veins_forewing_only_new,0.8391959798994975,0.02571730225908031,-0.08937273981163071,-0.07189237799044469
4_veins_forewing_only_new,0.8442211055276382,-0.008230676924331382,-0.029730844075569612,-0.010170644239643811
4_veins_forewing_only_new,0.8492462311557789,-0.04298364622204269,0.0302927156492261,0.05042014339355999
4_veins_forewing_only_new,0.8542713567839196,-0.07617796223327261,0.0941415439560797,0.1111158667832475
4_veins_forewing_only_new,0.8592964824120604,-0.1046651266199191,0.172142246715228,0.16735441288866187
4_veins_forewing_only_new,0.864321608040201,-0.1308506885979922,0.2610924137277998,0.2155953216058237
4_veins_forewing_only_new,0.8693467336683417,-0.157096848922414,0.3499502468556688,0.26381882045386196
4_veins_forewing_only_new,0.8743718592964824,-0.17913667341796158,0.4456866438827078,0.31289873334243823
4_veins_forewing_only_new,0.8793969849246231,-0.1970853490513656,0.5126586407214023,0.33588994787273685
4_veins_forewing_only_new,0.8844221105527639,-0.2150278620611277,0.5709284657927395,0.35395319590943
4_veins_forewing_only_new,0.8894472361809045,-0.23293096575828448,0.6277611697591647,0.3714857763107521
4_veins_forewing_only_new,0.8944723618090452,-0.2498411311314297,0.6583988606985656,0.3767108866236766
4_veins_forewing_only_new,0.8994974874371859,-0.2632076296584078,0.6325704570182561,0.35783507797183767
4_veins_forewing_only_new,0.9045226130653268,-0.2764374491117196,0.6066312759145622,0.33893325509516226
4_veins_forewing_only_new,0.9095477386934674,-0.2905693014008715,0.5729682513697234,0.3150360992863129
4_veins_forewing_only_new,0.914572864321608,-0.2972384345341623,0.5063849116406265,0.27702845505011836
4_veins_forewing_only_new,0.9195979899497488,-0.2997074513864161,0.4333180122770858,0.23617718819182207
4_veins_forewing_only_new,0.9246231155778896,-0.3021580016132405,0.3602237317274733,0.1953007644922034
4_veins_forewing_only_new,0.9296482412060302,-0.3016311101848958,0.287248084250581,0.14848606968384237
4_veins_forewing_only_new,0.9346733668341708,-0.28985709631139817,0.2472477971206876,0.112785317905607
4_veins_forewing_only_new,0.9396984924623116,-0.2780459133479317,0.20738332621498873,0.0770871025570764
4_veins_forewing_only_new,0.9447236180904522,-0.2659926356792942,0.16773887552720618,0.041291150762526985
4_veins_forewing_only_new,0.949748743718593,-0.2481533785868696,0.1550113120121848,0.014711033538329893
4_veins_forewing_only_new,0.9547738693467336,-0.2290057122193901,0.15576658087661072,-0.005616965213161407
4_veins_forewing_only_new,0.9597989949748744,-0.2098580458519107,0.1565218497410365,-0.0259449639646529
4_veins_forewing_only_new,0.964824120603015,-0.1894939267120388,0.1557942675996889,-0.043245201474580386
4_veins_forewing_only_new,0.9698492462311558,-0.1701066519304209,0.1291340597924326,-0.06333119263831768
4_veins_forewing_only_new,0.9748743718592964,-0.1507581595696872,0.102419503170944,-0.08338833006731622
4_veins_forewing_only_new,0.9798994974874372,-0.13140966720895342,0.07570494654945549,-0.10344546749631489
4_veins_forewing_only_new,0.984924623115578,-0.1120129525709704,0.0170476391876586,-0.12811878606410743
4_veins_forewing_only_new,0.9899497487437188,-0.09352072667039289,-0.06771202824668601,-0.1596465742148748
4_veins_forewing_only_new,0.9949748743718592,-0.0750285007698155,-0.1524716956810287,-0.19117436236564128
4_veins_forewing_only_new,1.0,-0.0565362748692379,-0.23723136311537332,-0.22270215051640851
